756,Singapore
757,China
758,Singapore
759,China
760,Spain
761,Germany
762,Iraq
763,United Kingdom
764,Azerbaijan
765,Austria
766,United Kingdom
767,Zambia
768,Zimbabwe
769,South Africa
770,Iraq
771,United Kingdom
772,Italy
773,"Palestine, State of"
774,Germany
775,Greece
776,Russian Federation
777,Netherlands
778,United Kingdom
779,Italy
780,Turkey
781,Romania
782,Russian Federation
783,Lithuania
784,Oman
785,"Iran, Islamic Republic of"
786,Israel
787,United Kingdom
788,Germany
789,Czech Republic
790,Russian Federation
791,Slovakia
792,Kazakhstan
793,Ukraine
794,Serbia
795,"Iran, Islamic Republic of"
796,United Kingdom
797,Sweden
798,Norway
799,Sweden
800,Germany
801,Netherlands
802,Turkey
803,Singapore
804,France
805,Singapore
806,Turkey
807,Singapore
808,Spain
809,Singapore
810,Saudi Arabia
811,Singapore
812,France
813,Singapore
814,Germany
815,Singapore
816,Italy
817,France
818,Russian Federation
819,Finland
820,Iceland
821,Russian Federation
822,"Iran, Islamic Republic of"
823,Turkey
824,Belgium
825,Turkey
826,Hungary
827,Italy
828,Russian Federation
829,"Iran, Islamic Republic of"
830,Germany
831,United Kingdom
832,Germany
833,Israel
834,"Iran, Islamic Republic of"
835,Israel
836,United Arab Emirates
837,Bulgaria
838,Slovenia
839,Russian Federation
840,United Kingdom
841,Germany
842,"Moldova, Republic of"
843,Romania
844,"Moldova, Republic of"
845,"Macedonia, The Former Yugoslav Republic of"
846,Germany
847,Oman
848,Denmark
849,Kazakhstan
850,Spain
851,"Palestine, State of"
852,Israel
853,Angola
854,Israel
855,Ukraine
856,Netherlands
857,Ukraine
858,Italy
859,"Iran, Islamic Republic of"
860,Germany
861,Netherlands
862,Sweden
863,Liechtenstein
864,Russian Federation
865,Jersey
866,Netherlands
867,Seychelles
868,Netherlands
869,Sweden
870,United States
871,Spain
872,Romania
873,Spain
874,Germany
875,Oman
876,United Arab Emirates
877,Hungary
878,France
879,Croatia
880,Russian Federation
881,Netherlands
882,United Kingdom
883,Netherlands
884,Poland
885,Czech Republic
886,Armenia
887,Spain
888,Netherlands
889,France
890,Germany
891,United Kingdom
892,Spain
893,Saudi Arabia
894,Russian Federation
895,Jersey
896,Germany
897,Italy
898,France
899,Iraq
900,Saudi Arabia
901,Portugal
902,Bosnia and Herzegovina
903,Russian Federation
904,Croatia
905,"Palestine, State of"
906,Czech Republic
907,Italy
908,Russian Federation
909,Italy
910,Russian Federation
911,United Kingdom
912,Azerbaijan
913,Russian Federation
914,United Kingdom
915,Russian Federation
916,United Kingdom
917,Russian Federation
918,Netherlands
919,Russian Federation
920,Norway
921,Netherlands
922,Turkey
923,Germany
924,Netherlands
925,United States
926,Germany
927,Switzerland
928,Georgia
929,Denmark
930,Turkey
931,France
932,Russian Federation
933,Sweden
934,Estonia
935,Sweden
936,Austria
937,Latvia
938,United Kingdom
939,Finland
940,United Kingdom
941,Germany
942,Spain
943,United Kingdom
944,France
945,Netherlands
946,-
947,United Kingdom
948,Czech Republic
949,Netherlands
950,United States
951,Netherlands
952,Russian Federation
953,Netherlands
954,Russian Federation
955,Germany
956,Estonia
957,Russian Federation
958,Estonia
959,Jordan
960,Lithuania
961,Germany
962,Norway
963,Spain
964,Germany
965,Lebanon
966,Russian Federation
967,Turkey
968,Russian Federation
969,Finland
970,Russian Federation
971,Turkey
972,France
973,"Iran, Islamic Republic of"
974,Spain
975,Czech Republic
976,Russian Federation
977,"Iran, Islamic Republic of"
978,United Kingdom
979,United Arab Emirates
980,Switzerland
981,Ukraine
982,Russian Federation
983,Bulgaria
984,Greece
985,Spain
986,Italy
987,Germany
988,Spain
989,Germany
990,Ukraine
991,Hungary
992,France
993,United Kingdom
994,Spain
995,"Moldova, Republic of"
996,"Iran, Islamic Republic of"
997,United Arab Emirates
998,"Iran, Islamic Republic of"
999,Russian Federation
1000,Denmark
1001,Spain
1002,United Kingdom
1003,Germany
1004,Lebanon
1005,Kyrgyzstan
1006,United Kingdom
1007,Netherlands
1008,United Kingdom
1009,Netherlands
1010,United Kingdom
1011,Netherlands
1012,United Kingdom
1013,United States
1014,Spain
1015,"Iran, Islamic Republic of"
1016,Germany
1017,Denmark
1018,United Kingdom
1019,Ukraine
1020,Serbia
1021,United Kingdom
1022,France
1023,Poland
1024,Germany
1025,Switzerland
1026,United Arab Emirates
1027,Russian Federation
1028,Netherlands
1029,Spain
1030,Netherlands
1031,Russian Federation
1032,Sweden
1033,Netherlands
1034,Ukraine
1035,Russian Federation
1036,Czech Republic
1037,Slovakia
1038,Kyrgyzstan
1039,Russian Federation
1040,Spain
1041,Russian Federation
1042,Czech Republic
1043,Russian Federation
1044,France
1045,Czech Republic
1046,Kazakhstan
1047,Russian Federation
1048,Ukraine
1049,Russian Federation
1050,Spain
1051,Tajikistan
1052,Czech Republic
1053,Russian Federation
1054,Czech Republic
1055,Ukraine
1056,Czech Republic
1057,Spain
1058,Russian Federation
1059,Czech Republic
1060,Poland
1061,Italy
1062,Russian Federation
1063,"Iran, Islamic Republic of"
1064,United States
1065,Netherlands
1066,"Iran, Islamic Republic of"
1067,Germany
1068,Hong Kong
1069,United States
1070,"Iran, Islamic Republic of"
1071,Germany
1072,Finland
1073,Bulgaria
1074,Ireland
1075,United Kingdom
1076,United States
1077,Ireland
1078,United Kingdom
1079,Germany
1080,United Kingdom
1081,Spain
1082,United Kingdom
1083,Spain
1084,Italy
1085,Switzerland
1086,Russian Federation
1087,Hungary
1088,Netherlands
1089,United Kingdom
1090,Poland
1091,Belgium
1092,Australia
1093,Poland
1094,Spain
1095,India
1096,Singapore
1097,Czech Republic
1098,Netherlands
1099,Germany
1100,United Kingdom
1101,United States
1102,Czech Republic
1103,Poland
1104,United States
1105,Czech Republic
1106,United Kingdom
1107,Germany
1108,Italy
1109,United States
1110,Isle of Man
1111,Guernsey
1112,Isle of Man
1113,Malta
1114,Isle of Man
1115,Ireland
1116,Gibraltar
1117,United Kingdom
1118,Germany
1119,Turkey
1120,Iraq
1121,Russian Federation
1122,United States
1123,Russian Federation
1124,United States
1125,Russian Federation
1126,United States
1127,"Iran, Islamic Republic of"
1128,Germany
1129,Libya
1130,"Iran, Islamic Republic of"
1131,United Kingdom
1132,France
1133,Germany
1134,Kazakhstan
1135,Russian Federation
1136,Italy
1137,United Kingdom
1138,Russian Federation
1139,Armenia
1140,Italy
1141,Germany
1142,Poland
1143,Hungary
1144,United Kingdom
1145,"Iran, Islamic Republic of"
1146,Kazakhstan
1147,Russian Federation
1148,United Kingdom
1149,Italy
1150,Armenia
1151,"Iran, Islamic Republic of"
1152,United Kingdom
1153,Netherlands
1154,United Kingdom
1155,Netherlands
1156,Russian Federation
1157,United Kingdom
1158,Saudi Arabia
1159,Netherlands
1160,Argentina
1161,Netherlands
1162,United Kingdom
1163,Ukraine
1164,Denmark
1165,Romania
1166,Spain
1167,Finland
1168,Spain
1169,United Kingdom
1170,Italy
1171,United Arab Emirates
1172,Italy
1173,Germany
1174,United Kingdom
1175,Norway
1176,France
1177,Ireland
1178,Italy
1179,Germany
1180,Russian Federation
1181,Germany
1182,France
1183,"Virgin Islands, British"
1184,Yemen
1185,United Kingdom
1186,Norway
1187,Belarus
1188,Netherlands
1189,Italy
1190,Lebanon
1191,Russian Federation
1192,Israel
1193,Russian Federation
1194,Netherlands
1195,Russian Federation
1196,Belgium
1197,Romania
1198,France
1199,Russian Federation
1200,Kazakhstan
1201,Russian Federation
1202,Netherlands
1203,India
1204,Germany
1205,Netherlands
1206,United Kingdom
1207,Estonia
1208,Russian Federation
1209,United Kingdom
1210,Russian Federation
1211,Germany
1212,United Kingdom
1213,Estonia
1214,Russian Federation
1215,Italy
1216,-
1217,Czech Republic
1218,Poland
1219,United States
1220,Reunion
1221,France
1222,Guadeloupe
1223,Martinique
1224,United States
1225,United Kingdom
1226,"Palestine, State of"
1227,Spain
1228,Netherlands
1229,Switzerland
1230,Russian Federation
1231,Germany
1232,United Kingdom
1233,Bosnia and Herzegovina
1234,United Kingdom
1235,Israel
1236,Denmark
1237,Cyprus
1238,Czech Republic
1239,Italy
1240,Ukraine
1241,Germany
1242,France
1243,Austria
1244,Sweden
1245,United Kingdom
1246,Turkey
1247,Japan
1248,Germany
1249,Finland
1250,Switzerland
1251,France
1252,Germany
1253,Netherlands
1254,Syrian Arab Republic
1255,Netherlands
1256,Germany
1257,Romania
1258,Bulgaria
1259,France
1260,Russian Federation
1261,"Iran, Islamic Republic of"
1262,Austria
1263,Netherlands
1264,Kazakhstan
1265,Israel
1266,United States
1267,Israel
1268,United States
1269,Israel
1270,Poland
1271,Ukraine
1272,"Iran, Islamic Republic of"
1273,United Arab Emirates
1274,Saudi Arabia
1275,"Iran, Islamic Republic of"
1276,Russian Federation
1277,Netherlands
1278,Austria
1279,Saudi Arabia
1280,Bosnia and Herzegovina
1281,Poland
1282,United Kingdom
1283,"Palestine, State of"
1284,Switzerland
1285,United Kingdom
1286,Italy
1287,-
1288,Bosnia and Herzegovina
1289,Georgia
1290,United Kingdom
1291,Sweden
1292,Azerbaijan
1293,United Kingdom
1294,Poland
1295,Belgium
1296,United Kingdom
1297,Germany
1298,Switzerland
1299,Spain
1300,Azerbaijan
1301,Poland
1302,Armenia
1303,Ireland
1304,France
1305,Serbia
1306,Spain
1307,Italy
1308,"Iran, Islamic Republic of"
1309,Syrian Arab Republic
1310,Poland
1311,Russian Federation
1312,Syrian Arab Republic
1313,France
1314,Russian Federation
1315,Switzerland
1316,Israel
1317,Russian Federation
1318,United Kingdom
1319,Netherlands
1320,United Kingdom
1321,Russian Federation
1322,"Iran, Islamic Republic of"
1323,France
1324,Spain
1325,United Kingdom
1326,Italy
1327,United Kingdom
1328,Italy
1329,Greece
1330,Switzerland
1331,Czech Republic
1332,"Iran, Islamic Republic of"
1333,Italy
1334,Germany
1335,United States
1336,Norway
1337,Russian Federation
1338,Spain
1339,Germany
1340,Russian Federation
1341,Germany
1342,United Kingdom
1343,Switzerland
1344,Hungary
1345,Switzerland
1346,United Kingdom
1347,Switzerland
1348,Bosnia and Herzegovina
1349,Iraq
1350,Luxembourg
1351,Ukraine
1352,Austria
1353,Belgium
1354,Russian Federation
1355,Poland
1356,Ireland
1357,France
1358,Poland
1359,Russian Federation
1360,Ukraine
1361,Germany
1362,Hungary
1363,Netherlands
1364,United Kingdom
1365,Canada
1366,Netherlands
1367,United Kingdom
1368,Italy
1369,Ireland
1370,United Kingdom
1371,United States
1372,France
1373,United Kingdom
1374,Sweden
1375,United Kingdom
1376,Italy
1377,United Kingdom
1378,Netherlands
1379,United Kingdom
1380,Netherlands
1381,United Kingdom
1382,Netherlands
1383,United Kingdom
1384,Georgia
1385,Italy
1386,Poland
1387,Spain
1388,United Kingdom
1389,Spain
1390,United Kingdom
1391,Spain
1392,United Kingdom
1393,Hong Kong
1394,Netherlands
1395,United States
1396,United Kingdom
1397,Latvia
1398,Bosnia and Herzegovina
1399,Italy
1400,United Arab Emirates
1401,Netherlands
1402,United Kingdom
1403,Norway
1404,Switzerland
1405,Ukraine
1406,Russian Federation
1407,Ukraine
1408,United Kingdom
1409,Sweden
1410,Switzerland
1411,United Kingdom
1412,Spain
1413,United States
1414,Spain
1415,United Kingdom
1416,Germany
1417,Bosnia and Herzegovina
1418,Romania
1419,United Kingdom
1420,Romania
1421,"Moldova, Republic of"
1422,Italy
1423,Romania
1424,Bosnia and Herzegovina
1425,Romania
1426,Sweden
1427,Bosnia and Herzegovina
1428,Romania
1429,Syrian Arab Republic
1430,Saudi Arabia
1431,Sweden
1432,Estonia
1433,Sweden
1434,Netherlands
1435,Sweden
1436,Estonia
1437,Sweden
1438,Germany
1439,Sweden
1440,Netherlands
1441,Sweden
1442,Estonia
1443,Sweden
1444,Estonia
1445,Sweden
1446,Estonia
1447,Sweden
1448,Estonia
1449,Sweden
1450,Netherlands
1451,Estonia
1452,Sweden
1453,Netherlands
1454,Sweden
1455,Estonia
1456,Sweden
1457,Estonia
1458,Sweden
1459,Netherlands
1460,United Kingdom
1461,Slovenia
1462,Netherlands
1463,Italy
1464,Romania
1465,Portugal
1466,Italy
1467,Spain
1468,United Kingdom
1469,Russian Federation
1470,Germany
1471,Norway
1472,France
1473,Spain
1474,United Kingdom
1475,Spain
1476,United Kingdom
1477,Russian Federation
1478,France
1479,Austria
1480,Spain
1481,Georgia
1482,Germany
1483,Netherlands
1484,Ireland
1485,"Iran, Islamic Republic of"
1486,Germany
1487,Russian Federation
1488,United Kingdom
1489,Spain
1490,Netherlands
1491,United Kingdom
1492,Luxembourg
1493,United Kingdom
1494,Hungary
1495,Spain
1496,Turkey
1497,"Iran, Islamic Republic of"
1498,Oman
1499,Saudi Arabia
1500,Russian Federation
1501,Italy
1502,Russian Federation
1503,Serbia
1504,Netherlands
1505,United Kingdom
1506,Italy
1507,Switzerland
1508,Sweden
1509,United Kingdom
1510,Russian Federation
1511,Poland
1512,Greece
1513,Italy
1514,Netherlands
1515,Poland
1516,Germany
1517,Italy
1518,Spain
1519,Italy
1520,United Kingdom
1521,Italy
1522,United Kingdom
1523,Italy
1524,United Kingdom
1525,Italy
1526,Libya
1527,Netherlands
1528,Russian Federation
1529,Germany
1530,Netherlands
1531,Germany
1532,Turkey
1533,Azerbaijan
1534,United Kingdom
1535,United Arab Emirates
1536,United Kingdom
1537,United Arab Emirates
1538,United Kingdom
1539,Russian Federation
1540,Netherlands
1541,Italy
1542,Brazil
1543,Italy
1544,United Kingdom
1545,Italy
1546,Slovakia
1547,Netherlands
1548,Sweden
1549,Russian Federation
1550,Italy
1551,United Kingdom
1552,Netherlands
1553,Italy
1554,Georgia
1555,Latvia
1556,Ireland
1557,United Kingdom
1558,Denmark
1559,United Kingdom
1560,Sweden
1561,France
1562,Italy
1563,France
1564,Germany
1565,-
1566,Poland
1567,Denmark
1568,Germany
1569,Georgia
1570,United Kingdom
1571,Spain
1572,Russian Federation
1573,Poland
1574,Switzerland
1575,Russian Federation
1576,Guadeloupe
1577,Martinique
1578,Guadeloupe
1579,Martinique
1580,Hungary
1581,Russian Federation
1582,United Kingdom
1583,Netherlands
1584,Estonia
1585,Russian Federation
1586,Netherlands
1587,Ukraine
1588,Russian Federation
1589,Kazakhstan
1590,Russian Federation
1591,Japan
1592,Luxembourg
1593,Russian Federation
1594,Netherlands
1595,Luxembourg
1596,Russian Federation
1597,Luxembourg
1598,Russian Federation
1599,Luxembourg
1600,Ukraine
1601,Russian Federation
1602,Luxembourg
1603,Kazakhstan
1604,Russian Federation
1605,Netherlands
1606,Russian Federation
1607,Luxembourg
1608,Russian Federation
1609,Czech Republic
1610,Spain
1611,Romania
1612,Netherlands
1613,Russian Federation
1614,France
1615,Czech Republic
1616,Russian Federation
1617,Netherlands
1618,Russian Federation
1619,Netherlands
1620,Russian Federation
1621,Netherlands
1622,Russian Federation
1623,Netherlands
1624,Russian Federation
1625,Netherlands
1626,Russian Federation
1627,Luxembourg
1628,Kazakhstan
1629,Russian Federation
1630,Germany
1631,Russian Federation
1632,Netherlands
1633,Romania
1634,Germany
1635,Russian Federation
1636,Germany
1637,Netherlands
1638,Germany
1639,"Iran, Islamic Republic of"
1640,Azerbaijan
1641,United Arab Emirates
1642,France
1643,Azerbaijan
1644,United Kingdom
1645,Czech Republic
1646,United Kingdom
1647,Austria
1648,"Iran, Islamic Republic of"
1649,France
1650,Italy
1651,Jordan
1652,United Kingdom
1653,Sweden
1654,United Kingdom
1655,Germany
1656,Netherlands
1657,Lithuania
1658,Germany
1659,Jordan
1660,Netherlands
1661,Russian Federation
1662,Spain
1663,Ukraine
1664,Germany
1665,Netherlands
1666,Russian Federation
1667,"Iran, Islamic Republic of"
1668,Poland
1669,"Iran, Islamic Republic of"
1670,Greece
1671,Hungary
1672,Spain
1673,Russian Federation
1674,Hungary
1675,Denmark
1676,Austria
1677,Netherlands
1678,Portugal
1679,Serbia
1680,Poland
1681,Ukraine
1682,"Iran, Islamic Republic of"
1683,Spain
1684,France
1685,United Kingdom
1686,France
1687,Spain
1688,Sweden
1689,Netherlands
1690,"Iran, Islamic Republic of"
1691,United Kingdom
1692,Poland
1693,United Kingdom
1694,Switzerland
1695,Russian Federation
1696,Norway
1697,Spain
1698,United States
1699,Spain
1700,United States
1701,United Kingdom
1702,Spain
1703,Turkey
1704,Russian Federation
1705,Turkey
1706,Germany
1707,"Iran, Islamic Republic of"
1708,Sweden
1709,Saudi Arabia
1710,Ukraine
1711,Portugal
1712,Italy
1713,Sweden
1714,United Kingdom
1715,Netherlands
1716,Germany
1717,France
1718,Sweden
1719,Switzerland
1720,Slovenia
1721,Russian Federation
1722,Norway
1723,"Iran, Islamic Republic of"
1724,Kazakhstan
1725,Finland
1726,Russian Federation
1727,United Kingdom
1728,Azerbaijan
1729,Sweden
1730,Russian Federation
1731,Turkey
1732,Kazakhstan
1733,-
1734,Germany
1735,Netherlands
1736,Germany
1737,Netherlands
1738,Germany
1739,United States
1740,Romania
1741,Austria
1742,Germany
1743,United States
1744,Romania
1745,Netherlands
1746,Romania
1747,Netherlands
1748,Germany
1749,Netherlands
1750,United States
1751,Germany
1752,United States
1753,Netherlands
1754,United States
1755,Austria
1756,United States
1757,Germany
1758,Netherlands
1759,Germany
1760,United States
1761,Germany
1762,United States
1763,Netherlands
1764,Romania
1765,Netherlands
1766,Romania
1767,Germany
1768,United Kingdom
1769,United States
1770,United Kingdom
1771,Romania
1772,United States
1773,Romania
1774,Netherlands
1775,United States
1776,Germany
1777,Netherlands
1778,United States
1779,Sweden
1780,United Kingdom
1781,Denmark
1782,Russian Federation
1783,Austria
1784,Sweden
1785,Russian Federation
1786,Netherlands
1787,United States
1788,Netherlands
